0,1
-0.45538962784630965,-0.5213850478056785
-0.4587982367595541,-0.5213850478056785
-0.4586948253419717,-0.5213850478056785
-0.46058132317021816,-0.5213850478056785
-0.4632674106559138,-0.5213850478056785
-0.4632554708678126,-0.5213850478056785
-0.46538897426722653,-0.5213850478056785
-0.4670848015957799,-0.5213850478056785
-0.4673762813213951,-0.5213850478056785
-0.4705047953286252,-0.5213850478056785
-0.4706244511309323,-0.5213850478056785
-0.4713747676873933,-0.5213850478056785
-0.4746884696197263,-0.5213850478056785
-0.47408426728904174,-0.5213850478056785
-0.47568771873054927,-0.5213850478056785
-0.4788533432983534,-0.5213850478056785
-0.47827828928261473,-0.5213850478056785
-0.48019456336931654,-0.5213850478056785
-0.48179662843833715,-0.5213850478056785
-0.4815101138807286,-0.5213850478056785
-0.48350772804465003,-0.5213850478056785
-0.48489257315457346,-0.5213850478056785
-0.4851873454935667,-0.5213850478056785
-0.4875767227231248,-0.5213850478056785
-0.4880302745100853,-0.5213850478056785
-0.48881046974962483,-0.5213850478056785
-0.49160611041010693,-0.5213850478056785
-0.4917305768269329,-0.5213850478056785
-0.49299495327993326,-0.5213850478056785
-0.49644423797805237,-0.5213850478056785
-0.4960842383179104,-0.5213850478056785
-0.49761719369952595,-0.5213850478056785
-0.5005207351975958,-0.5213850478056785
-0.5001812383457359,-0.5213850478056785
-0.4990908688756799,-0.4971405233822942
1.7888510466713805,1.5878885770287547
1.8872107380644814,1.7629879200865304
1.9518838022080118,2.344856506247753
1.9090788531400797,2.067391393402355
1.8738272597384065,1.7522125758983593
1.9682323496312926,2.4849359806939737
1.8981821999526283,1.9030673945327505
1.8779015128160264,1.757600247992445
1.971693356699381,2.630403127234279
0.9217128493110277,0.239623635483884
0.7473272417206591,0.127829439531612
0.9595181797911886,0.38105002795362564
0.673345722589805,0.09415648894357824
1.6871968981472572,1.214792284513341
1.953505104002869,2.596730176646245
1.846997733441879,1.7239272974044113
1.8441948480153962,1.7185396253103256
1.9538058290035345,2.6209747010696294
1.850504008865783,1.7333557235690602
1.8535052777885934,1.767028674157094
1.9478977686567835,2.630403127234279
1.844197617033258,1.7239272974044113
1.8748876864083897,1.9367403451207843
1.9358978294930174,2.455303784176504
1.8411947836173275,1.727968051474975
1.8837545163399974,2.0822074916610895
1.9133739690699338,2.3542849324124027
1.8479719481267074,1.7427841497337098
1.9058092101192148,2.233062310295481
1.9076418544034734,2.276163687048164
1.844068144233524,1.7427841497337098
1.9181819139664793,2.393345555094522
1.8848302695126689,2.0633506393317913
1.8520466027125748,1.7629879200865304
1.9534181720809591,2.6452192254930145
1.8576834784035408,1.8209053950979484
1.8548805929770575,1.815517723003863
1.240724556263141,0.6854535012694507
0.8699325123745411,0.21537911106049962
1.7995498337058546,1.666009822392993
1.928394117233425,2.518608931282007
1.8610594780112162,1.8209053950979484
1.9100566813991338,2.2721229329776
1.8977024833651732,2.290979785306899
1.8509468887706169,1.815517723003863
1.9262619524732434,2.514568177211443
1.888274778308691,2.1118396881785597
1.8494456728167752,1.8249461491685124
1.9379623711610863,2.7462380772571153
1.8576547826150251,1.8693944439447168
1.850249036808919,1.8249461491685124
1.948304448736012,2.872848371468122
1.8503494123118902,1.835721493356683
1.438305634360496,0.8363083199038418
-0.5734200014960721,-0.5213850478056785
-0.5733928874352627,-0.5213850478056785
